0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Risk	Income
73	74	0	0	0	0	225	67	0	0	0	78	71	58	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	78	4436.28	3.25623
0	0	190	0	167	0	222	0	0	0	80	74	0	0	231	0	81	0	0	0	167	51	0	0	0	0	0	0	0	0	0	4494.3	4.7094
0	77	0	85	0	0	0	59	0	0	72	0	0	0	0	0	77	58	67	0	0	0	0	0	232	232	257	0	0	0	0	4552.77	4.12786
0	73	0	0	179	0	225	60	81	0	0	78	0	0	0	274	0	0	0	0	0	0	0	0	226	0	0	56	0	0	0	4613.71	4.88998
0	0	0	0	0	0	0	0	81	81	0	0	0	0	0	0	81	53	79	0	176	51	0	0	237	0	0	0	0	0	69	4657.93	2.66883
75	76	0	0	0	0	0	0	85	0	78	0	68	0	235	0	0	0	75	45	174	0	0	0	0	0	252	0	0	0	0	4710.18	4.3303
0	69	0	85	0	67	0	0	0	0	0	0	0	0	235	275	0	49	67	0	0	0	0	0	0	0	0	61	57	0	0	4750.2	2.60731
0	75	0	0	0	0	0	0	90	75	0	78	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4768.48	1.62117
0	69	0	0	181	69	0	0	0	0	0	0	67	0	0	282	0	0	0	0	0	0	0	0	0	0	0	70	61	0	78	4808.91	3.42081
66	0	0	88	176	0	0	0	0	0	0	0	66	0	235	0	0	0	78	0	171	54	0	0	0	0	0	0	66	98	0	4859.25	5.17799
0	74	0	0	0	70	226	0	77	0	0	77	70	0	232	0	73	0	0	52	0	0	0	0	0	0	253	0	0	0	0	4913.07	4.30143
0	0	0	0	169	0	0	0	0	75	0	0	0	57	0	0	76	0	0	0	0	55	0	0	0	226	0	69	0	0	0	4949.33	3.65205
0	0	0	0	0	0	0	0	0	0	79	0	0	0	235	0	0	0	0	50	172	60	0	235	238	0	0	0	0	99	0	5002.22	3.65336
0	71	191	0	0	0	0	67	0	79	0	0	68	0	0	0	0	0	0	0	0	51	0	0	0	0	0	72	65	0	0	5029.3	2.11145
0	0	0	0	180	64	0	0	0	75	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	232	0	71	0	97	64	5070.74	4.24956
0	0	0	0	178	0	0	0	0	0	0	0	70	0	229	0	81	0	65	0	0	43	49	0	0	0	0	0	0	0	0	5105.36	3.83093
73	0	0	0	178	0	229	0	0	84	0	0	0	0	231	0	0	0	0	53	0	0	0	229	236	0	256	0	0	0	0	5182.85	6.41626
63	0	185	0	169	0	0	0	0	0	0	0	0	0	0	0	65	0	0	57	0	0	59	234	231	0	228	0	0	0	0	5248.35	5.03006
67	0	0	0	0	65	230	0	0	0	71	78	0	0	230	0	0	0	76	0	0	0	60	0	0	234	0	0	0	95	0	5301.8	4.25642
0	0	0	0	0	0	0	0	81	0	0	74	0	0	0	281	0	56	0	0	0	0	0	0	0	233	257	66	0	92	76	5354.76	3.50265
0	0	184	84	0	0	0	0	0	76	0	0	0	0	0	0	0	49	0	46	170	0	0	0	0	223	0	0	63	0	0	5394.47	3.0292
0	0	0	0	174	0	0	0	0	0	0	79	64	0	0	0	0	51	0	55	171	0	0	0	236	232	0	0	61	90	0	5454.03	5.61536
0	0	0	0	0	69	235	0	0	0	0	0	70	0	0	0	82	0	0	0	0	0	0	230	0	217	257	63	0	0	0	5511.13	3.98385
0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	74	0	77	0	173	0	59	234	0	0	0	70	0	0	66	5549.94	2.50952
0	70	191	0	0	0	0	0	0	0	79	0	68	56	234	0	80	54	0	50	0	0	0	0	0	0	0	0	0	0	0	5587.1	2.46138
0	0	0	0	0	0	234	0	78	77	76	0	0	0	0	0	81	0	0	0	0	0	0	231	0	0	248	0	0	0	0	5636.48	3.29163
0	0	187	86	0	0	0	60	0	71	0	0	0	0	0	0	79	60	0	0	171	0	0	0	0	219	0	64	57	0	0	5682.59	3.22776
67	0	0	86	0	0	0	0	0	79	73	0	69	0	0	0	0	0	0	0	0	0	0	0	227	0	0	64	0	95	66	5719.76	2.29689
0	0	0	0	0	69	0	0	79	0	0	0	0	56	235	0	0	0	0	0	170	47	0	234	0	232	0	59	0	0	77	5775.95	4.69736
0	0	0	0	182	0	0	65	0	70	0	0	0	0	0	0	73	0	0	57	0	51	0	0	0	0	252	0	0	97	75	5821.41	4.11217
0	0	0	81	175	60	0	0	0	79	0	0	0	0	235	279	73	52	0	57	0	0	46	0	0	0	0	0	0	0	0	5874.19	4.12307
0	72	0	88	0	0	0	0	0	77	71	0	0	0	0	272	0	62	0	44	0	0	0	0	233	0	0	0	0	99	0	5919.95	2.18997
0	0	0	0	0	64	0	61	0	0	0	0	0	46	233	0	73	55	74	0	0	55	0	0	236	0	0	0	0	0	0	5961.92	2.67683
0	0	0	0	0	0	0	0	0	83	0	71	0	0	0	269	0	57	70	0	0	0	0	0	237	232	0	0	0	0	64	6012.03	2.96646
72	0	0	0	0	60	0	0	0	74	0	0	0	0	0	275	0	0	0	0	0	0	0	0	237	0	249	0	0	0	0	6057.09	1.93007
0	0	0	0	0	66	0	67	90	78	0	68	0	45	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	66	6087.54	2.46744
65	0	0	0	0	70	0	0	90	0	0	0	0	0	0	273	0	53	0	0	0	0	58	0	0	0	255	56	0	0	0	6129.1	2.14674
0	0	0	0	0	0	220	0	0	76	74	0	0	0	0	278	0	0	0	57	0	0	59	0	235	0	253	0	0	0	75	6190.39	3.19727
0	0	0	89	172	61	0	62	0	83	0	0	0	46	233	0	0	0	74	0	0	43	0	0	0	0	0	0	0	0	0	6232.98	4.51202
64	0	0	0	0	0	0	0	88	0	0	71	0	0	0	0	0	0	79	0	176	58	0	0	0	0	0	67	0	97	0	6264.22	2.43144
0	0	0	0	0	0	236	0	0	75	73	0	0	0	0	0	0	59	0	0	0	0	0	0	229	0	0	0	0	0	66	6299.99	1.80014
0	0	0	87	0	0	222	0	0	0	0	0	0	47	0	282	70	0	77	0	0	0	54	0	0	0	0	0	65	0	74	6342.9	2.41264
0	0	0	0	0	68	0	68	0	0	0	70	0	0	232	0	0	58	0	0	166	45	0	0	0	0	0	0	0	95	0	6376.6	2.48373
0	0	0	0	0	69	230	60	80	79	77	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6408.6	2.3872
76	0	189	0	0	0	0	67	90	0	0	0	0	0	0	0	0	0	76	0	0	49	0	0	0	0	0	72	0	96	0	6440.03	2.20661
76	0	186	83	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	175	57	0	0	0	0	251	0	0	0	0	6479.72	2.51396
0	0	182	0	0	0	0	64	0	0	0	77	0	52	0	0	0	0	79	0	140	0	0	0	235	0	250	0	58	93	0	6536.99	3.94984
0	0	0	84	0	0	0	64	0	79	73	0	71	0	0	0	0	58	0	0	0	51	0	0	0	0	0	0	0	0	0	6558.5	1.53783
0	72	182	0	168	63	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	231	235	0	0	68	0	0	75	6617.77	4.74582
0	73	184	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	56	0	51	0	236	0	0	0	59	66	0	0	6660.37	2.97879
0	71	0	0	179	0	0	0	0	0	0	73	0	0	235	0	0	0	0	0	171	0	59	0	0	234	0	62	0	97	0	6714.01	5.74782
0	71	0	0	0	0	0	0	90	0	80	0	0	58	0	0	0	62	0	0	0	0	0	235	236	0	0	0	64	90	0	6761.54	3.42927
0	0	0	0	0	58	0	0	87	70	73	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	55	0	0	72	6792.75	2.29966
0	0	186	0	0	0	0	56	0	71	0	78	62	0	0	0	0	52	0	0	0	0	56	227	0	0	0	0	0	0	0	6828.76	2.61732
65	0	0	0	0	0	0	0	0	0	76	74	0	0	0	283	79	45	76	0	0	0	0	0	0	0	257	0	59	0	0	6873.96	2.29897
0	73	184	0	0	0	228	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	255	0	0	93	76	6928.78	3.27809
72	75	0	0	0	61	0	57	0	81	0	0	0	0	0	281	0	0	68	0	0	0	0	0	0	0	0	0	0	0	72	6962.35	1.62601
76	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	55	0	47	0	0	0	235	0	0	0	72	62	0	73	6993.91	2.19443
0	0	0	0	0	0	224	0	0	80	0	0	65	0	0	0	0	0	75	56	0	57	0	0	0	224	0	71	0	0	0	7032.8	3.14036
73	0	0	0	181	68	0	56	0	77	0	71	0	54	0	278	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	7087.01	4.14411
0	72	181	0	0	0	0	0	0	0	0	73	0	0	228	0	0	0	66	0	0	0	0	0	236	0	251	0	0	0	72	7140.14	3.83291
0	0	0	87	0	69	222	0	0	0	0	77	0	0	0	0	76	0	0	0	0	0	47	234	235	0	0	61	0	0	0	7193.42	3.40466
0	0	0	0	182	0	0	64	86	0	0	0	0	0	235	0	0	0	78	52	0	60	0	0	0	0	250	0	0	0	0	7243.48	5.43354
0	74	0	0	0	0	0	0	0	0	77	73	0	0	0	273	0	0	0	0	0	56	0	0	0	228	0	0	55	0	0	7278.29	2.40646
0	0	183	0	182	0	0	64	0	0	0	0	0	47	0	279	0	0	0	0	0	0	0	0	235	0	0	0	0	89	0	7330.35	3.58639
0	0	0	0	177	0	0	0	88	0	0	0	0	55	0	0	0	0	76	0	0	47	0	231	0	0	0	0	0	99	0	7371.61	4.325
0	0	0	0	0	0	234	0	0	0	80	0	0	0	0	272	74	0	78	0	175	58	0	230	0	0	0	0	0	0	78	7429.43	2.89719
0	76	0	84	0	60	0	0	0	0	0	0	0	0	0	277	0	0	0	55	172	56	0	232	0	0	0	0	0	0	70	7477.3	2.73276
73	0	190	0	169	70	0	0	90	80	0	0	0	0	0	0	70	0	0	0	0	0	56	0	0	0	0	0	63	0	0	7520.22	3.87958
70	0	0	82	0	0	233	65	89	0	79	0	0	0	234	272	0	0	0	0	0	0	0	0	0	0	248	0	0	0	72	7583.02	4.13787
0	0	0	0	0	0	227	67	0	0	78	0	0	58	230	277	0	0	0	0	0	0	0	0	0	0	0	0	54	82	78	7630.37	2.90802
0	0	0	83	0	0	0	0	0	82	0	0	0	0	0	283	74	0	75	0	0	0	0	0	228	229	0	0	62	92	0	7684.77	3.34875
0	0	0	0	0	60	227	0	0	84	76	0	0	0	0	264	0	0	80	0	0	0	0	223	0	0	0	0	0	0	0	7732.29	2.43858
0	0	0	88	0	0	0	65	0	0	78	0	0	0	0	276	78	0	0	0	0	0	56	0	0	0	253	0	57	0	0	7773.74	2.3669
0	73	0	88	183	0	0	56	0	72	0	0	70	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	83	0	7807.89	3.95043
0	0	0	0	0	69	0	0	0	78	79	0	0	0	0	0	80	0	75	0	176	0	0	0	0	0	0	0	0	98	0	7838.36	1.62517
70	0	0	0	0	0	219	0	0	0	0	0	68	0	0	0	0	0	0	47	0	0	52	0	0	0	0	57	65	88	0	7866.64	2.11948
0	0	0	83	0	0	0	0	0	0	73	0	0	0	0	0	0	61	75	0	0	46	0	0	0	0	0	58	63	0	69	7890.14	1.70122
0	0	0	0	0	0	0	55	0	0	0	0	0	40	231	0	0	0	0	58	0	0	0	0	236	0	248	0	60	94	73	7938.89	3.77102
61	0	0	82	0	70	225	66	0	76	0	0	70	0	0	0	0	0	0	56	0	0	0	234	0	0	0	0	0	0	0	7983.41	3.20781
62	0	0	0	0	0	225	0	0	72	76	0	0	53	0	0	0	0	0	0	0	0	0	0	0	217	0	0	65	0	0	8018.39	2.66448
61	0	0	81	0	0	228	0	0	0	0	0	67	55	0	0	0	57	0	0	175	0	55	0	0	0	253	0	0	0	0	8066.05	3.12018
76	0	0	0	182	0	0	0	0	0	0	0	0	57	0	265	71	0	0	50	0	0	0	0	237	224	0	0	0	0	64	8126.06	4.44543
0	77	0	0	0	0	0	59	0	0	0	0	0	0	0	0	80	61	0	0	0	57	0	0	228	234	0	0	61	96	0	8169.13	3.0483
0	0	0	0	178	0	0	62	0	0	77	77	63	0	0	0	0	57	0	0	0	0	52	0	227	0	0	0	0	0	0	8211.04	3.96048
59	0	0	85	0	64	0	67	89	0	0	0	0	0	0	264	0	0	0	0	0	48	0	234	0	0	0	0	0	89	0	8255.82	2.74229
0	0	0	86	0	0	0	0	85	0	0	71	0	0	230	0	0	0	0	0	0	47	57	0	0	0	0	59	0	86	0	8285.29	2.93625
76	0	0	0	179	0	0	0	0	0	78	70	71	44	0	0	0	0	0	0	175	47	0	0	0	0	0	0	0	0	0	8322.27	3.61132
0	73	0	0	181	59	0	0	0	0	0	0	0	0	231	0	0	0	0	0	170	0	51	0	0	0	0	0	60	0	0	8361.32	4.33533
0	75	0	0	0	0	0	0	79	0	0	0	0	58	0	281	0	0	77	0	0	0	0	234	233	0	0	0	0	0	0	8411.16	3.05965
0	0	0	0	170	0	0	0	0	79	0	0	0	0	228	278	0	0	0	50	0	0	47	0	0	222	0	0	0	92	0	8463.78	4.74711
75	0	0	0	0	0	234	62	0	0	0	0	0	0	0	277	74	0	0	0	169	54	0	0	0	0	0	0	65	0	76	8509.74	2.18858
0	0	186	0	0	0	0	66	85	0	0	0	0	0	0	274	0	59	77	0	0	0	0	0	0	0	257	0	66	0	0	8557.81	2.90588
